2118,1462,1214,2126,3258,2835,1715,3739,2481,4443,4316,3629,4241,4922,4855,4923,5597,10352,5644,6288,5875,6438,6335,6909,8694,9084,9342,8546,8633,9777,9496,9732,10176,10194,10208,11205,10563,10031,10697,11468,11228
2388,1205,1121,1964,2611,2860,1594,3803,3004,3903,4233,3411,4062,4329,4915,5020,5607,5556,5573,5660,5978,6136,6290,6927,7820,8401,9471,9666,8499,9490,10530,11220,9815,10806,10949,11758,11399,10894,12013,11727,11760
2132,1244,1167,1702,2432,3066,1570,4056,2143,4426,4830,4146,4350,4960,4577,5204,5761,4945,5877,5948,5918,6408,6035,7041,8791,9276,8418,8820,8320,10283,10220,10842,10610,11005,11097,11575,11365,10568,12023,12135,12141
2068,1572,1205,1805,2961,3076,1509,3455,1872,3788,4308,4092,4135,4468,4230,4601,5437,4982,5396,5682,6038,6068,6381,7126,8830,8686,9049,8611,8396,10145,9403,9518,10739,10375,10626,10537,10468,10370,10779,11635,11489
2228,1601,1564,1782,2768,3190,1737,3734,2688,3380,4046,3746,3868,4212,4707,4771,5380,5221,5212,5866,6269,6247,6146,6842,7797,8036,8545,9047,8653,8566,9616,10637,9406,10296,10349,10760,10649,10301,10999,11623,11568
2033,1427,1200,1803,2887,3252,1873,3577,2615,3799,4420,3966,4357,4232,4588,4971,5392,5318,5527,5939,6259,6220,6267,6880,8387,8821,8664,8249,8398,9477,9185,9174,9730,9481,10172,9619,9840,10080,10478,10562,10758
1986,1504,1275,2164,2860,3145,1655,2764,2278,3765,4431,4244,4440,4332,4875,4817,6140,4958,5787,6253,5858,6214,6486,7118,8377,8417,9194,8640,8531,8938,9866,10311,9011,10295,10360,10504,11260,10527,11445,11621,12010
2126,1360,1157,1922,2893,3217,1695,3629,2459,3867,4184,4187,4165,4577,4861,4955,5436,5378,5293,5828,5975,5810,6050,6921,7805,8147,9046,9210,8291,9645,9619,10355,9601,9833,9970,10291,10245,10593,10677,11041,11719
2093,1354,1107,1898,3064,2850,1468,3558,2508,3725,4222,4371,4566,4655,4852,4996,5407,5067,5569,5862,5769,6247,6061,7016,9132,9323,8905,9279,8207,9506,37614,10035,10004,10436,10508,10606,10983,10482,11242,11721,11366
2078,1606,1346,1960,2444,3199,1633,3689,3417,3764,4277,4089,4416,4617,4600,4977,5369,5281,5484,5764,5789,6210,6220,6949,7866,8265,8912,8343,8597,9497,9116,9065,10150,9606,10294,9948,10136,10682,10577,11187,11292
2147,1366,1202,1738,2919,3184,1566,3274,2499,3972,4416,3474,4309,4415,4846,5121,5545,5593,5350,5710,5915,6434,5996,7129,8030,8269,8822,8508,8189,8569,9143,10090,9288,10206,9974,10473,10800,10241,11266,11120,11141
2089,1603,1449,2174,2830,3221,1767,3094,3864,3797,4306,3456,4075,4635,4947,5165,5695,5330,5379,6205,6087,6180,6375,7217,7804,7771,8607,8577,8487,9724,8965,9635,9890,9876,9633,10275,10089,10846,10729,11423,11348
2177,1447,1315,1640,2715,3393,1651,3316,2306,4734,4536,3467,4367,4639,4909,4724,5582,5025,5743,6381,6225,6304,13376,7215,8427,8570,8215,8726,8241,9034,9343,9751,9929,9282,10020,10206,10198,9883,10734,10929,10673
2211,1556,1247,2251,2867,3431,1809,3359,1991,3666,4349,3998,4505,4565,4666,4657,5596,5172,5871,5955,6039,6097,6148,7130,7668,7719,8560,8576,8027,9309,9081,9390,9730,9700,9753,10068,10533,10241,10766,11504,10814
